"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"8700","LW","Mason","Raymond","1","1","3800","STL@CGY","CGY","STL","","","",""
"8628","D","Marc-Edouard","Vlasic","4.5","2","3800","SJ@WAS","SJ","WAS","","","",""
"8877","D","Jason","Garrison","4.6","3","3700","TB@DET","TB","DET","","","",""
"12220","LW","Marcus","Johansson","4.7","1","3700","SJ@WAS","WAS","SJ","","","",""
"9043","D","Jakub","Kindl","1.7","2","3700","TB@DET","DET","TB","","","",""
"39248","LW","Dmitrij","Jaskin","0.6","2","3700","STL@CGY","STL","CGY","","","",""
"8268","D","Brian","Campbell","2.1","2","3700","FLA@CAR","FLA","CAR","","","",""
"9393","RW","Eric","Fehr","2.1","75","3700","MON@PIT","PIT","MON","IR","Elbow","",""
"8459","RW","Joel","Ward","3.1","2","3700","SJ@WAS","SJ","WAS","","","",""
"11225","RW","Dale","Weise","0.5","3","3600","MON@PIT","MON","PIT","","","",""
"8965","LW","Dwight","King","1.5","81","3600","VAN@LA","LA","VAN","IR","Foot","",""
"8285","RW","David","Jones","0.3","2","3600","STL@CGY","CGY","STL","","","",""
"8168","D","Tobias","Enstrom","0.5","3","3600","WPG@NYR","WPG","NYR","","","",""
"9250","D","Nathan","Paetsch","0","0","3600","TB@DET","DET","TB","","","",""
"8194","C","Derek","Roy","1.6","72","3600","SJ@WAS","WAS","SJ","","","",""
"8237","RW","Brandon","Sutter","3.7","3","3600","VAN@LA","VAN","LA","","","",""
"8255","C","Dave","Bolland","1.1","2","3600","FLA@CAR","FLA","CAR","","","",""
"12793","D","Brayden","McNabb","-0.2","1","3600","VAN@LA","LA","VAN","","","",""
"8434","C","Scott","Gomez","1.8","58","3600","STL@CGY","STL","CGY","","","",""
"8368","D","Tom","Gilbert","1","3","3600","MON@PIT","MON","PIT","","","",""
"8475","C","Travis","Zajac","0.6","2","3600","NSH@NJ","NJ","NSH","","","",""
"12447","D","Erik","Gudbranson","1.2","2","3600","FLA@CAR","FLA","CAR","","","",""
"21932","RW","Beau","Bennett","0.6","2","3500","MON@PIT","PIT","MON","","","",""
"8706","D","Willie","Mitchell","2.1","2","3500","FLA@CAR","FLA","CAR","","","",""
"42912","D","Oscar","Klefbom","0.3","2","3500","EDM@DAL","EDM","DAL","","","",""
"8878","D","Dmitry","Kulikov","1.1","2","3500","FLA@CAR","FLA","CAR","","","",""
"12870","LW","Matt","Fraser","1","60","3500","WPG@NYR","WPG","NYR","","","",""
"12869","D","Stu","Bickel","1.7","9","3500","STL@CGY","STL","CGY","","","",""
"11254","D","Ian","Cole","1","2","3500","MON@PIT","PIT","MON","","","",""
"39356","C","Markus","Granlund","1.5","48","3500","STL@CGY","CGY","STL","","","",""
"12896","D","Dylan","Olsen","0.8","44","3500","FLA@CAR","FLA","CAR","","","",""
"8967","D","Alec","Martinez","1.1","2","3500","VAN@LA","LA","VAN","","","",""
"11410","D","Justin","Braun","1.7","2","3500","SJ@WAS","SJ","WAS","","","",""
"8210","D","Chris","Butler","1.7","33","3500","STL@CGY","STL","CGY","","","",""
"13742","D","Ben","Chiarot","1.7","3","3500","WPG@NYR","WPG","NYR","","","",""
"8422","RW","Martin","Havlat","1.2","40","3500","FLA@CAR","FLA","CAR","","","",""
"41392","RW","Valeri","Nichushkin","1","2","3500","EDM@DAL","DAL","EDM","","","",""
"42478","C","Bo","Horvat","1.9","3","3500","VAN@LA","VAN","LA","","","",""
"23061","C","Calle","Jarnkrok","1.7","2","3500","NSH@NJ","NSH","NJ","","","",""
"14564","D","Adam","Larsson","0.6","2","3500","NSH@NJ","NJ","NSH","","","",""
"14478","RW","Andrej","Nestrasil","0.3","2","3500","FLA@CAR","CAR","FLA","","","",""
"8490","D","Andy","Greene","0.9","2","3500","NSH@NJ","NJ","NSH","","","",""
"8576","LW","Vernon","Fiddler","0.6","2","3500","EDM@DAL","DAL","EDM","","","",""
"15346","C","Adam","Lowry","1.1","3","3400","WPG@NYR","WPG","NYR","","","",""
"15246","D","Ryan","Murphy","3.2","2","3400","FLA@CAR","CAR","FLA","","","",""
"21926","D","Brian","Dumoulin","0.1","2","3400","MON@PIT","PIT","MON","","","",""
"42863","D","Derrick","Pouliot","0.9","34","3400","MON@PIT","PIT","MON","","","",""
"15272","LW","Michael","Ferland","0.5","2","3400","STL@CGY","CGY","STL","","","",""
"15270","LW","Sven","Baertschi","1.2","3","3400","VAN@LA","VAN","LA","","","",""
"8857","D","Grant","Clitsome","1","24","3400","WPG@NYR","WPG","NYR","IR","Back","",""
"21735","D","Matt","Tennyson","0.1","2","3400","SJ@WAS","SJ","WAS","","","",""
"9014","RW","Jay","Beagle","0","1","3400","SJ@WAS","WAS","SJ","","","",""
"8966","C","Trevor","Lewis","-0.1","2","3400","VAN@LA","LA","VAN","","","",""
"12643","RW","Emerson","Etem","1.1","45","3400","WPG@NYR","NYR","WPG","","","",""
"11405","C","Ben","Smith","0.9","80","3400","SJ@WAS","SJ","WAS","","","",""
"39643","D","Nikita","Nesterov","1.7","27","3400","TB@DET","TB","DET","","","",""
"8226","D","Jay","Bouwmeester","1.9","2","3400","STL@CGY","STL","CGY","","","",""
"9317","D","Jamie","McBain","1.3","26","3400","VAN@LA","LA","VAN","","","",""
"39676","RW","Cedric","Paquette","1.6","64","3400","TB@DET","TB","DET","DTD","Leg","",""
"8468","D","Dan","Hamhuis","1.2","3","3400","VAN@LA","VAN","LA","","","",""
"12291","D","Chris","Tanev","2.1","3","3400","VAN@LA","VAN","LA","","","",""
"8487","D","Johnny","Oduya","-0.1","2","3400","EDM@DAL","DAL","EDM","","","",""
"23226","RW","Tom","Wilson","4","1","3400","SJ@WAS","WAS","SJ","DTD","Leg","",""
"8683","RW","Lee","Stempniak","2.9","2","3400","NSH@NJ","NJ","NSH","","","",""
"64101","D","Noah","Hanifin","2.3","2","3300","FLA@CAR","CAR","FLA","","","",""
"8753","LW","Tanner","Glass","2.3","1","3300","WPG@NYR","NYR","WPG","","","",""
"8847","D","Robert","Bortuzzo","1.6","1","3300","STL@CGY","STL","CGY","","","",""
"8860","D","John","Moore","-0.8","2","3300","NSH@NJ","NJ","NSH","DTD","Arm","",""
"9066","D","Luca","Sbisa","0.4","3","3300","VAN@LA","VAN","LA","","","",""
"13629","D","Taylor","Fedun","2.1","7","3300","VAN@LA","VAN","LA","","","",""
"8287","D","Kyle","Quincey","3","2","3300","TB@DET","DET","TB","","","",""
"8300","LW","Jason","Chimera","6.4","1","3300","SJ@WAS","WAS","SJ","","","",""
"9270","D","Jason","Demers","1.9","2","3300","EDM@DAL","DAL","EDM","","","",""
"8350","D","Jonathan","Ericsson","0.3","2","3300","TB@DET","DET","TB","","","",""
"12718","C","Tyler","Pitlick","0.7","17","3300","EDM@DAL","EDM","DAL","","","",""
"8528","D","Marc","Staal","1.2","3","3300","WPG@NYR","NYR","WPG","","","",""
"8517","LW","Brian","Boyle","3.9","3","3300","TB@DET","TB","DET","","","",""
"8569","D","Matt","Carle","0.5","3","3300","TB@DET","TB","DET","","","",""
"43152","D","Damon","Severson","0.2","1","3300","NSH@NJ","NJ","NSH","","","",""
"14461","C","Linden","Vey","1.2","75","3300","VAN@LA","VAN","LA","","","",""
"14456","D","Mattias","Ekholm","0","2","3300","NSH@NJ","NSH","NJ","","","",""
"15380","D","Jordie","Benn","1.2","2","3300","EDM@DAL","DAL","EDM","","","",""
"15369","LW","Reid","Boucher","0.5","1","3300","NSH@NJ","NJ","NSH","","","",""
"8675","C","Matt","Stajan","1.3","2","3300","STL@CGY","CGY","STL","","","",""
"8606","D","Sergei","Gonchar","1.2","48","3300","MON@PIT","PIT","MON","","","",""
"8630","D","Douglas","Murray","0.2","53","3300","STL@CGY","CGY","STL","","","",""
"15302","D","Nathan","Beaulieu","1.1","3","3200","MON@PIT","MON","PIT","","","",""
"54517","LW","Jacob","De La Rose","0.9","33","3200","MON@PIT","MON","PIT","","","",""
"58331","C","Leon","Draisaitl","0.7","37","3200","EDM@DAL","EDM","DAL","","","",""
"8742","LW","Viktor","Stalberg","4.2","3","3200","WPG@NYR","NYR","WPG","","","",""
"8749","LW","Matt","Halischuk","1","47","3200","WPG@NYR","WPG","NYR","","","",""
"10929","RW","Anthony","Peluso","0.7","49","3200","WPG@NYR","WPG","NYR","","","",""
"37894","LW","Jayson","Megna","0.7","12","3200","WPG@NYR","NYR","WPG","","","",""
"10886","RW","Stephen","Gionta","0.7","2","3200","NSH@NJ","NJ","NSH","","","",""
"8868","RW","Erik","Condra","3.3","3","3200","TB@DET","TB","DET","","","",""
"8887","RW","Ryan","Reaves","0.5","2","3200","STL@CGY","STL","CGY","","","",""
"8850","D","Deryk","Engelland","0.3","2","3200","STL@CGY","CGY","STL","","","",""
"9073","LW","Lauri","Korpikoski","0.2","2","3200","EDM@DAL","EDM","DAL","","","",""
"11148","C","Paul","Byron","1.2","57","3200","MON@PIT","MON","PIT","","","",""
"9145","D","Ben","Lovejoy","0.7","2","3200","MON@PIT","PIT","MON","","","",""
"39243","D","Nate","Schmidt","1","1","3200","SJ@WAS","WAS","SJ","","","",""
"12120","D","Matt","Bartkowski","0.9","3","3200","VAN@LA","VAN","LA","","","",""
"11399","D","Michal","Jordan","-0.6","1","3200","FLA@CAR","CAR","FLA","","","",""
"8288","D","John-Michael","Liles","1.6","2","3200","FLA@CAR","CAR","FLA","","","",""
"8167","D","Ron","Hainsey","-0.4","2","3200","FLA@CAR","CAR","FLA","","","",""
"8305","RW","Derek","Dorsett","1.4","3","3200","VAN@LA","VAN","LA","","","",""
"8190","D","Andrew","Ference","-0.1","1","3200","EDM@DAL","EDM","DAL","","","",""
"8196","C","Paul","Gaustad","0.6","2","3200","NSH@NJ","NSH","NJ","","","",""
"9325","RW","Patrick","Eaves","-0.3","2","3200","EDM@DAL","DAL","EDM","","","",""
"8395","C","Jarret","Stoll","2.5","3","3200","WPG@NYR","NYR","WPG","","","",""
"11295","D","Steven","Kampfer","0.8","25","3200","FLA@CAR","FLA","CAR","","","",""
"8320","LW","Steve","Ott","0.7","2","3200","STL@CGY","STL","CGY","","","",""
"11363","LW","Brandon","Bollig","2.7","2","3200","STL@CGY","CGY","STL","","","",""
"23052","LW","Teemu","Pulkkinen","5.4","2","3200","TB@DET","DET","TB","","","",""
"13406","D","Brenden","Dillon","0.5","2","3200","SJ@WAS","SJ","WAS","","","",""
"15395","RW","Brett","Ritchie","1.9","31","3200","EDM@DAL","DAL","EDM","IR","Wrist","",""
"15363","RW","Tomas","Jurco","1.4","63","3200","TB@DET","DET","TB","","","",""
"8604","RW","Tyler","Kennedy","1.7","38","3200","NSH@NJ","NJ","NSH","","","",""
"8607","D","Brooks","Orpik","5.2","1","3200","SJ@WAS","WAS","SJ","","","",""
"8616","C","Torrey","Mitchell","3.3","3","3200","MON@PIT","MON","PIT","","","",""
"37893","RW","Stefan","Matteau","-1","1","3100","NSH@NJ","NJ","NSH","","","",""
"15293","D","Jamie","Oleksiak","0.9","36","3100","EDM@DAL","DAL","EDM","","","",""
"8731","D","Karl","Alzner","-1","1","3100","SJ@WAS","WAS","SJ","","","",""
"38947","D","Andrej","Sustr","0.8","3","3100","TB@DET","TB","DET","","","",""
"12192","C","Jacob","Josefson","-0.1","2","3100","NSH@NJ","NJ","NSH","","","",""
"21710","RW","J.T.","Brown","3.5","3","3100","TB@DET","TB","DET","","","",""
"9022","D","Jeff","Schultz","-0.6","1","3100","VAN@LA","LA","VAN","","","",""
"9094","D","Arturs","Kulda","0.8","9","3100","WPG@NYR","WPG","NYR","","","",""
"11401","RW","Gabriel","Bourque","0","2","3100","NSH@NJ","NSH","NJ","","","",""
"8164","LW","Chris","Thorburn","1.8","3","3100","WPG@NYR","WPG","NYR","","","",""
"8185","RW","Shawn","Thornton","1.7","2","3100","FLA@CAR","FLA","CAR","","","",""
"8231","D","Adam","Pardy","0.9","55","3100","WPG@NYR","WPG","NYR","","","",""
"8408","D","Rob","Scuderi","-0.1","2","3100","MON@PIT","PIT","MON","","","",""
"9390","C","Dominic","Moore","2.2","3","3100","WPG@NYR","NYR","WPG","","","",""
"8440","LW","Travis","Moen","0.2","2","3100","EDM@DAL","DAL","EDM","","","",""
"8567","D","Braydon","Coburn","2.2","3","3100","TB@DET","TB","DET","","","",""
"13472","D","Dmitry","Orlov","3.3","1","3100","SJ@WAS","WAS","SJ","","","",""
"14455","D","Raphael","Diaz","0.6","56","3100","WPG@NYR","NYR","WPG","","","",""
"14463","D","Victor","Bartley","1","37","3100","NSH@NJ","NSH","NJ","","","",""
"8695","C","Cody","Hodgson","1.1","2","3100","NSH@NJ","NSH","NJ","","","",""
"12438","C","Riley","Nash","0.5","2","3100","FLA@CAR","CAR","FLA","O","Shoulder","",""
"62157","C","Andrew","Copp","1.1","3","3000","WPG@NYR","WPG","NYR","","","",""
"54527","LW","Connor","Brickley","1","2","3000","FLA@CAR","FLA","CAR","","","",""
"42784","D","Jyrki","Jokipakka","0.5","2","3000","EDM@DAL","DAL","EDM","","","",""
"61246","D","Colton","Parayko","1.8","2","3000","STL@CGY","STL","CGY","","","",""
"15340","D","Joel","Edmundson","1.3","1","3000","STL@CGY","STL","CGY","","","",""
"15333","LW","Antoine","Roussel","3.1","2","3000","EDM@DAL","DAL","EDM","","","",""
"14160","RW","Mike","Sislo","0.6","10","3000","NSH@NJ","NJ","NSH","","","",""
"8757","LW","Rob","Klinkhammer","0","1","3000","EDM@DAL","EDM","DAL","","","",""
"10924","C","Adam","Cracknell","1.8","3","3000","VAN@LA","VAN","LA","","","",""
"8759","C","Derek","MacKenzie","1.4","2","3000","FLA@CAR","FLA","CAR","","","",""
"14158","LW","Brian","Gibbons","0.9","25","3000","WPG@NYR","NYR","WPG","","","",""
"8764","D","Carl","Gunnarsson","0.3","2","3000","STL@CGY","STL","CGY","","","",""
"15264","LW","Nicklas","Jensen","0.4","5","3000","VAN@LA","VAN","LA","","","",""
"14217","D","Patrik","Nemeth","0.6","22","3000","EDM@DAL","DAL","EDM","","","",""
"8923","D","Taylor","Chorney","0.1","7","3000","SJ@WAS","WAS","SJ","","","",""
"8891","D","Mike","Weaver","0.4","31","3000","MON@PIT","MON","PIT","","","",""
"10797","C","Mark","Letestu","-0.5","2","3000","EDM@DAL","EDM","DAL","","","",""
"42977","RW","Nicolas","Petan","1.6","3","3000","WPG@NYR","WPG","NYR","","","",""
"8863","LW","Tom","Sestito","1.7","3","3000","MON@PIT","PIT","MON","","","",""
"59207","RW","Viktor","Arvidsson","2.9","2","3000","NSH@NJ","NSH","NJ","","","",""
"9074","D","David","Schlemko","0.2","2","3000","NSH@NJ","NJ","NSH","","","",""
"21729","LW","Brian","Flynn","2.3","3","3000","MON@PIT","MON","PIT","","","",""
"41591","D","Jon","Merrill","-0.3","2","3000","NSH@NJ","NJ","NSH","","","",""
"39311","C","Nick","Shore","1.4","2","3000","VAN@LA","LA","VAN","","","",""
"12259","D","Brendan","Smith","0.7","2","3000","TB@DET","DET","TB","","","",""
"12265","D","Mark","Barberio","0.7","52","3000","MON@PIT","MON","PIT","","","",""
"21683","C","Drew","Shore","0.7","11","3000","STL@CGY","CGY","STL","","","",""
"12280","LW","Magnus","Paajarvi-Svensson","0.6","10","3000","STL@CGY","STL","CGY","","","",""
"21650","D","Xavier","Ouellet","1.1","21","3000","TB@DET","DET","TB","","","",""
"58912","LW","Ronalds","Kenins","1.4","30","3000","VAN@LA","VAN","LA","","","",""
"9211","D","Jay","Harrison","1","55","3000","WPG@NYR","WPG","NYR","","","",""
"9208","LW","Zach","Boychuk","1","31","3000","FLA@CAR","CAR","FLA","","","",""
"9207","LW","Nicolas","Blanchard","0.6","9","3000","MON@PIT","MON","PIT","","","",""
"9127","D","Ryan","Wilson","-0.6","3","3000","STL@CGY","CGY","STL","","","",""
"38289","D","Steven","Oleksy","-0.6","1","3000","MON@PIT","PIT","MON","","","",""
"39235","C","Chris","Tierney","1.3","2","3000","SJ@WAS","SJ","WAS","","","",""
"8141","RW","Mike","Brown","1.7","2","3000","SJ@WAS","SJ","WAS","","","",""
"12641","D","Nikita","Nikitin","1.2","42","3000","EDM@DAL","EDM","DAL","","","",""
"12652","LW","Michael","Bournival","1","29","3000","MON@PIT","MON","PIT","IR","Concussion","",""
"9275","LW","Kyle","Clifford","-0.2","2","3000","VAN@LA","LA","VAN","","","",""
"12611","D","Alexander","Petrovic","1.7","2","3000","FLA@CAR","FLA","CAR","","","",""
"12621","C","Travis","Morin","0.8","6","3000","EDM@DAL","DAL","EDM","","","",""
"8189","D","Mark","Stuart","2.2","3","3000","WPG@NYR","WPG","NYR","","","",""
"8224","LW","Eric","Nystrom","0.2","2","3000","NSH@NJ","NSH","NJ","","","",""
"8225","LW","Brandon","Prust","3.5","3","3000","VAN@LA","VAN","LA","","","",""
"9314","D","Paul","Postma","0.9","42","3000","WPG@NYR","WPG","NYR","","","",""
"23412","D","Griffin","Reinhart","1.4","1","3000","EDM@DAL","EDM","DAL","","","",""
"8240","LW","Tuomo","Ruutu","0","1","3000","NSH@NJ","NJ","NSH","","","",""
"66768","LW","Joey","Ratelle","0","0","3000","SJ@WAS","SJ","WAS","","","",""
"66770","D","Cavan","Fitzgerald","0","0","3000","SJ@WAS","SJ","WAS","","","",""
"66781","LW","Jamal","Watson","0","0","3000","MON@PIT","MON","PIT","","","",""
"66780","G","Michael","McNiven","0","0","3000","MON@PIT","MON","PIT","","","",""
"66782","D","Jake","Chelios","0","0","3000","FLA@CAR","CAR","FLA","","","",""
"66779","D","Josiah","Didier","0","0","3000","MON@PIT","MON","PIT","","","",""
"66756","LW","Andrew","Mangiapane","0","0","3000","STL@CGY","CGY","STL","","","",""
"66754","LW","Ryan","Lomberg","0","0","3000","STL@CGY","CGY","STL","","","",""
"8409","D","Matt","Greene","1.1","2","3000","VAN@LA","LA","VAN","","","",""
"8400","LW","Teddy","Purcell","-0.9","2","3000","EDM@DAL","EDM","DAL","","","",""
"66813","C","Angelo","Miceli","0","0","3000","MON@PIT","MON","PIT","","","",""
"12758","RW","Christian","Thomas","0.7","18","3000","MON@PIT","MON","PIT","","","",""
"8417","C","Kyle","Brodziak","0","2","3000","STL@CGY","STL","CGY","","","",""
"66809","C","Emil","Molin","0","0","3000","EDM@DAL","DAL","EDM","","","",""
"66790","LW","Mason","Marchment","0","0","3000","STL@CGY","CGY","STL","","","",""
"66791","RW","Carter","Rowney","0","0","3000","MON@PIT","PIT","MON","","","",""
"66784","LW","Brandon","McNally","0","0","3000","MON@PIT","MON","PIT","","","",""
"66785","C","Markus","Eisenschmid","0","0","3000","MON@PIT","MON","PIT","","","",""
"66798","D","Guillaume","Brisebois","0","0","3000","VAN@LA","VAN","LA","","","",""
"66799","RW","Jaden","Lindo","0","0","3000","MON@PIT","PIT","MON","","","",""
"66797","C","Dmitry","Zhukenov","0","0","3000","VAN@LA","VAN","LA","","","",""
"66792","D","Barry","Goers","0","0","3000","MON@PIT","PIT","MON","","","",""
"11302","D","Eric","Gryba","0.3","2","3000","EDM@DAL","EDM","DAL","","","",""
"12738","RW","Jordan","Nolan","0.4","2","3000","VAN@LA","LA","VAN","","","",""
"66709","C","Jared","McCann","2.2","3","3000","VAN@LA","VAN","LA","","","",""
"12715","D","Brian","Lashoff","1.1","11","3000","TB@DET","DET","TB","","","",""
"8342","RW","Daniel","Cleary","0.5","17","3000","TB@DET","DET","TB","","","",""
"11384","C","Joakim","Andersson","0.7","68","3000","TB@DET","DET","TB","","","",""
"8370","D","Ladislav","Smid","0.1","31","3000","STL@CGY","CGY","STL","IR","Neck","",""
"8465","RW","Jordin","Tootoo","-0.2","2","3000","NSH@NJ","NJ","NSH","","","",""
"43167","D","Mirco","Mueller","0.4","39","3000","SJ@WAS","SJ","WAS","","","",""
"61860","D","Ben","Hutton","1.7","3","3000","VAN@LA","VAN","LA","","","",""
"43140","C","Barclay","Goodrow","1.1","2","3000","SJ@WAS","SJ","WAS","","","",""
"14482","D","Tim","Erixon","0.7","42","3000","MON@PIT","PIT","MON","","","",""
"14481","D","Alexei","Emelin","0.9","3","3000","MON@PIT","MON","PIT","","","",""
"8664","LW","Drew","Miller","-0.5","2","3000","TB@DET","DET","TB","","","",""
"62783","LW","Joonas","Donskoi","3.6","2","3000","SJ@WAS","SJ","WAS","","","",""
"8648","D","Barret","Jackman","1.9","2","3000","NSH@NJ","NSH","NJ","","","",""
"43133","RW","Luke","Glendening","0.1","2","3000","TB@DET","DET","TB","","","",""
"65970","C","Pavel","Zacha","0","0","3000","NSH@NJ","NJ","NSH","","","",""
"8579","RW","Scottie","Upshall","1.2","63","3000","STL@CGY","STL","CGY","","","",""